,date,province,province_n,type,value
1066,2020/2/3,Sichuan,四川,cured,14
1067,2020/2/3,Shandong,山东,confirmed_cases,270
1068,2020/2/3,Shandong,山东,cured,7
1069,2020/2/3,Shanghai,上海,confirmed_cases,208
1070,2020/2/3,Shanghai,上海,cured,10
1071,2020/2/3,Shanxi,山西,confirmed_cases,74
1072,2020/2/3,Shanxi,山西,cured,2
1073,2020/2/3,Shannxi,陕西,confirmed_cases,128
1074,2020/2/3,Shannxi,陕西,cured,0
1075,2020/2/3,Tianjing,天津,confirmed_cases,60
1076,2020/2/3,Tianjing,天津,cured,1
1077,2020/2/3,Taiwan,台湾,confirmed_cases,10
1078,2020/2/3,Taiwan,台湾,cured,0
1079,2020/2/3,Hong.Kong,香港,confirmed_cases,15
1080,2020/2/3,Hong.Kong,香港,cured,0
1081,2020/2/3,Xinjiang,新疆,confirmed_cases,29
1082,2020/2/3,Xinjiang,新疆,cured,0
1083,2020/2/3,Tibet,西藏,confirmed_cases,1
1084,2020/2/3,Tibet,西藏,cured,0
1085,2020/2/3,Yunnan,云南,confirmed_cases,117
1086,2020/2/3,Yunnan,云南,cured,5
1087,2020/2/3,Zhejiang,浙江,confirmed_cases,829
1088,2020/2/3,Zhejiang,浙江,cured,48
1089,2020/2/4,Anhui,安徽,confirmed_cases,530
1090,2020/2/4,Anhui,安徽,cured,20
1091,2020/2/4,Macao,澳门,confirmed_cases,10
1092,2020/2/4,Macao,澳门,cured,0
1093,2020/2/4,Beijing,北京,confirmed_cases,253
1094,2020/2/4,Beijing,北京,cured,24
1095,2020/2/4,Chongqing,重庆,confirmed_cases,366
1096,2020/2/4,Chongqing,重庆,cured,14
1097,2020/2/4,Guangdong,广东,confirmed_cases,870
1098,2020/2/4,Guangdong,广东,cured,32
1099,2020/2/4,Gansu,甘肃,confirmed_cases,57
1100,2020/2/4,Gansu,甘肃,cured,4
1101,2020/2/4,Guangxi,广西,confirmed_cases,150
1102,2020/2/4,Guangxi,广西,cured,10
1103,2020/2/4,Guizhou,贵州,confirmed_cases,64
1104,2020/2/4,Guizhou,贵州,cured,5
1105,2020/2/4,Henan,河南,confirmed_cases,764
1106,2020/2/4,Henan,河南,cured,41
1107,2020/2/4,Hubei,湖北,confirmed_cases,16678
1108,2020/2/4,Hubei,湖北,cured,520
1109,2020/2/4,Hebei,河北,confirmed_cases,135
1110,2020/2/4,Hebei,河北,cured,4
1111,2020/2/4,Fujian,福建,confirmed_cases,205
1112,2020/2/4,Fujian,福建,cured,7
1113,2020/2/4,Heilongjiang,黑龙江,confirmed_cases,190
1114,2020/2/4,Heilongjiang,黑龙江,cured,4
1115,2020/2/4,Hunan,湖南,confirmed_cases,661
1116,2020/2/4,Hunan,湖南,cured,35
1117,2020/2/4,Hainan,海南,confirmed_cases,89
1118,2020/2/4,Hainan,海南,cured,4
1119,2020/2/4,Jilin,吉林,confirmed_cases,54
1120,2020/2/4,Jilin,吉林,cured,1
1121,2020/2/4,Jiangsu,江苏,confirmed_cases,341
1122,2020/2/4,Jiangsu,江苏,cured,13
1123,2020/2/4,Jiangxi,江西,confirmed_cases,548
1124,2020/2/4,Jiangxi,江西,cured,27
1125,2020/2/4,Liaoning,辽宁,confirmed_cases,81
1126,2020/2/4,Liaoning,辽宁,cured,2
1127,2020/2/4,Inner.Mongoria,内蒙古,confirmed_cases,35
1128,2020/2/4,Inner.Mongoria,内蒙古,cured,1
1129,2020/2/4,Ningxia,宁夏,confirmed_cases,34
1130,2020/2/4,Ningxia,宁夏,cured,1
1131,2020/2/4,Qinghai,青海,confirmed_cases,17
1132,2020/2/4,Qinghai,青海,cured,0
1133,2020/2/4,Sichuan,四川,confirmed_cases,301
1134,2020/2/4,Sichuan,四川,cured,23
1135,2020/2/4,Shandong,山东,confirmed_cases,298
1136,2020/2/4,Shandong,山东,cured,13
1137,2020/2/4,Shanghai,上海,confirmed_cases,233
1138,2020/2/4,Shanghai,上海,cured,12
1139,2020/2/4,Shanxi,山西,confirmed_cases,81
1140,2020/2/4,Shanxi,山西,cured,4
1141,2020/2/4,Shannxi,陕西,confirmed_cases,141
1142,2020/2/4,Shannxi,陕西,cured,1
1143,2020/2/4,Tianjing,天津,confirmed_cases,67
1144,2020/2/4,Tianjing,天津,cured,2
1145,2020/2/4,Taiwan,台湾,confirmed_cases,11
1146,2020/2/4,Taiwan,台湾,cured,0
1147,2020/2/4,Hong.Kong,香港,confirmed_cases,18
1148,2020/2/4,Hong.Kong,香港,cured,0
1149,2020/2/4,Xinjiang,新疆,confirmed_cases,32
1150,2020/2/4,Xinjiang,新疆,cured,0
1151,2020/2/4,Tibet,西藏,confirmed_cases,1
1152,2020/2/4,Tibet,西藏,cured,0
1153,2020/2/4,Yunnan,云南,confirmed_cases,122
1154,2020/2/4,Yunnan,云南,cured,5
1155,2020/2/4,Zhejiang,浙江,confirmed_cases,895
1156,2020/2/4,Zhejiang,浙江,cured,63
1157,2020/2/5,Anhui,安徽,confirmed_cases,591
1158,2020/2/5,Anhui,安徽,cured,23
1159,2020/2/5,Macao,澳门,confirmed_cases,10
1160,2020/2/5,Macao,澳门,cured,0
1161,2020/2/5,Beijing,北京,confirmed_cases,274
1162,2020/2/5,Beijing,北京,cured,31
1163,2020/2/5,Chongqing,重庆,confirmed_cases,389
1164,2020/2/5,Chongqing,重庆,cured,15
1165,2020/2/5,Guangdong,广东,confirmed_cases,944
1166,2020/2/5,Guangdong,广东,cured,49
1167,2020/2/5,Gansu,甘肃,confirmed_cases,62
1168,2020/2/5,Gansu,甘肃,cured,6
1169,2020/2/5,Guangxi,广西,confirmed_cases,168
1170,2020/2/5,Guangxi,广西,cured,14
1171,2020/2/5,Guizhou,贵州,confirmed_cases,69
1172,2020/2/5,Guizhou,贵州,cured,6
1173,2020/2/5,Henan,河南,confirmed_cases,851
1174,2020/2/5,Henan,河南,cured,54
1175,2020/2/5,Hubei,湖北,confirmed_cases,19665
1176,2020/2/5,Hubei,湖北,cured,663
1177,2020/2/5,Hebei,河北,confirmed_cases,157
1178,2020/2/5,Hebei,河北,cured,7
1179,2020/2/5,Fujian,福建,confirmed_cases,215
1180,2020/2/5,Fujian,福建,cured,11
1181,2020/2/5,Heilongjiang,黑龙江,confirmed_cases,227
1182,2020/2/5,Heilongjiang,黑龙江,cured,7
1183,2020/2/5,Hunan,湖南,confirmed_cases,771
1184,2020/2/5,Hunan,湖南,cured,56
1185,2020/2/5,Hainan,海南,confirmed_cases,100
1186,2020/2/5,Hainan,海南,cured,5
1187,2020/2/5,Jilin,吉林,confirmed_cases,59
1188,2020/2/5,Jilin,吉林,cured,2
1189,2020/2/5,Jiangsu,江苏,confirmed_cases,373
1190,2020/2/5,Jiangsu,江苏,cured,26
1191,2020/2/5,Jiangxi,江西,confirmed_cases,600
1192,2020/2/5,Jiangxi,江西,cured,37
1193,2020/2/5,Liaoning,辽宁,confirmed_cases,89
1194,2020/2/5,Liaoning,辽宁,cured,4
1195,2020/2/5,Inner.Mongoria,内蒙古,confirmed_cases,42
1196,2020/2/5,Inner.Mongoria,内蒙古,cured,1
1197,2020/2/5,Ningxia,宁夏,confirmed_cases,40
1198,2020/2/5,Ningxia,宁夏,cured,1
1199,2020/2/5,Qinghai,青海,confirmed_cases,18
1200,2020/2/5,Qinghai,青海,cured,3
1201,2020/2/5,Sichuan,四川,confirmed_cases,321
1202,2020/2/5,Sichuan,四川,cured,27
1203,2020/2/5,Shandong,山东,confirmed_cases,343
1204,2020/2/5,Shandong,山东,cured,18
1205,2020/2/5,Shanghai,上海,confirmed_cases,254
1206,2020/2/5,Shanghai,上海,cured,15
1207,2020/2/5,Shanxi,山西,confirmed_cases,90
1208,2020/2/5,Shanxi,山西,cured,6
1209,2020/2/5,Shannxi,陕西,confirmed_cases,165
1210,2020/2/5,Shannxi,陕西,cured,2
1211,2020/2/5,Tianjing,天津,confirmed_cases,69
1212,2020/2/5,Tianjing,天津,cured,2
1213,2020/2/5,Taiwan,台湾,confirmed_cases,11
1214,2020/2/5,Taiwan,台湾,cured,0
1215,2020/2/5,Hong.Kong,香港,confirmed_cases,21
1216,2020/2/5,Hong.Kong,香港,cured,0
1217,2020/2/5,Xinjiang,新疆,confirmed_cases,36
1218,2020/2/5,Xinjiang,新疆,cured,0
1219,2020/2/5,Tibet,西藏,confirmed_cases,1
1220,2020/2/5,Tibet,西藏,cured,0
1221,2020/2/5,Yunnan,云南,confirmed_cases,128
1222,2020/2/5,Yunnan,云南,cured,5
1223,2020/2/5,Zhejiang,浙江,confirmed_cases,954
1224,2020/2/5,Zhejiang,浙江,cured,81
1225,2020/2/6,Anhui,安徽,confirmed_cases,665
1226,2020/2/6,Anhui,安徽,cured,34
1227,2020/2/6,Macao,澳门,confirmed_cases,10
1228,2020/2/6,Macao,澳门,cured,1
1229,2020/2/6,Beijing,北京,confirmed_cases,297
1230,2020/2/6,Beijing,北京,cured,33
1231,2020/2/6,Chongqing,重庆,confirmed_cases,411
1232,2020/2/6,Chongqing,重庆,cured,24
1233,2020/2/6,Guangdong,广东,confirmed_cases,1018
1234,2020/2/6,Guangdong,广东,cured,68
1235,2020/2/6,Gansu,甘肃,confirmed_cases,67
1236,2020/2/6,Gansu,甘肃,cured,9
1237,2020/2/6,Guangxi,广西,confirmed_cases,172
1238,2020/2/6,Guangxi,广西,cured,17
1239,2020/2/6,Guizhou,贵州,confirmed_cases,77
1240,2020/2/6,Guizhou,贵州,cured,6
1241,2020/2/6,Henan,河南,confirmed_cases,914
1242,2020/2/6,Henan,河南,cured,68
1243,2020/2/6,Hubei,湖北,confirmed_cases,22112
1244,2020/2/6,Hubei,湖北,cured,817
1245,2020/2/6,Hebei,河北,confirmed_cases,171
1246,2020/2/6,Hebei,河北,cured,16
1247,2020/2/6,Fujian,福建,confirmed_cases,224
1248,2020/2/6,Fujian,福建,cured,15
1249,2020/2/6,Heilongjiang,黑龙江,confirmed_cases,277
1250,2020/2/6,Heilongjiang,黑龙江,cured,8
1251,2020/2/6,Hunan,湖南,confirmed_cases,772
1252,2020/2/6,Hunan,湖南,cured,91
1253,2020/2/6,Hainan,海南,confirmed_cases,111
1254,2020/2/6,Hainan,海南,cured,8
1255,2020/2/6,Jilin,吉林,confirmed_cases,65
1256,2020/2/6,Jilin,吉林,cured,4
1257,2020/2/6,Jiangsu,江苏,confirmed_cases,408
1258,2020/2/6,Jiangsu,江苏,cured,38
1259,2020/2/6,Jiangxi,江西,confirmed_cases,661
1260,2020/2/6,Jiangxi,江西,cured,45
1261,2020/2/6,Liaoning,辽宁,confirmed_cases,94
1262,2020/2/6,Liaoning,辽宁,cured,5
1263,2020/2/6,Inner.Mongoria,内蒙古,confirmed_cases,46
1264,2020/2/6,Inner.Mongoria,内蒙古,cured,4
1265,2020/2/6,Ningxia,宁夏,confirmed_cases,43
1266,2020/2/6,Ningxia,宁夏,cured,1
1267,2020/2/6,Qinghai,青海,confirmed_cases,18
1268,2020/2/6,Qinghai,青海,cured,3
1269,2020/2/6,Sichuan,四川,confirmed_cases,344
1270,2020/2/6,Sichuan,四川,cured,37
1271,2020/2/6,Shandong,山东,confirmed_cases,379
1272,2020/2/6,Shandong,山东,cured,31
1273,2020/2/6,Shanghai,上海,confirmed_cases,269
1274,2020/2/6,Shanghai,上海,cured,25
1275,2020/2/6,Shanxi,山西,confirmed_cases,96
1276,2020/2/6,Shanxi,山西,cured,12
1277,2020/2/6,Shannxi,陕西,confirmed_cases,173
1278,2020/2/6,Shannxi,陕西,cured,6
1279,2020/2/6,Tianjing,天津,confirmed_cases,79
1280,2020/2/6,Tianjing,天津,cured,2
1281,2020/2/6,Taiwan,台湾,confirmed_cases,16
1282,2020/2/6,Taiwan,台湾,cured,1
1283,2020/2/6,Hong.Kong,香港,confirmed_cases,24
1284,2020/2/6,Hong.Kong,香港,cured,0
1285,2020/2/6,Xinjiang,新疆,confirmed_cases,39
1286,2020/2/6,Xinjiang,新疆,cured,0
1287,2020/2/6,Tibet,西藏,confirmed_cases,1
1288,2020/2/6,Tibet,西藏,cured,0
1289,2020/2/6,Yunnan,云南,confirmed_cases,135
1290,2020/2/6,Yunnan,云南,cured,7
1291,2020/2/6,Zhejiang,浙江,confirmed_cases,1006
1292,2020/2/6,Zhejiang,浙江,cured,98
1293,2020/2/7,Anhui,安徽,confirmed_cases,733
1294,2020/2/7,Anhui,安徽,cured,47
1295,2020/2/7,Macao,澳门,confirmed_cases,10
1296,2020/2/7,Macao,澳门,cured,1
1297,2020/2/7,Beijing,北京,confirmed_cases,315
1298,2020/2/7,Beijing,北京,cured,34
1299,2020/2/7,Chongqing,重庆,confirmed_cases,426
1300,2020/2/7,Chongqing,重庆,cured,31
1301,2020/2/7,Guangdong,广东,confirmed_cases,1075
1302,2020/2/7,Guangdong,广东,cured,97
1303,2020/2/7,Gansu,甘肃,confirmed_cases,71
1304,2020/2/7,Gansu,甘肃,cured,9
1305,2020/2/7,Guangxi,广西,confirmed_cases,183
1306,2020/2/7,Guangxi,广西,cured,17
1307,2020/2/7,Guizhou,贵州,confirmed_cases,89
1308,2020/2/7,Guizhou,贵州,cured,6
1309,2020/2/7,Henan,河南,confirmed_cases,981
1310,2020/2/7,Henan,河南,cured,97
1311,2020/2/7,Hubei,湖北,confirmed_cases,24953
1312,2020/2/7,Hubei,湖北,cured,1115
1313,2020/2/7,Hebei,河北,confirmed_cases,195
1314,2020/2/7,Hebei,河北,cured,16
1315,2020/2/7,Fujian,福建,confirmed_cases,239
1316,2020/2/7,Fujian,福建,cured,20
1317,2020/2/7,Heilongjiang,黑龙江,confirmed_cases,295
1318,2020/2/7,Heilongjiang,黑龙江,cured,12
1319,2020/2/7,Hunan,湖南,confirmed_cases,803
1320,2020/2/7,Hunan,湖南,cured,119
1321,2020/2/7,Hainan,海南,confirmed_cases,123
1322,2020/2/7,Hainan,海南,cured,11
1323,2020/2/7,Jilin,吉林,confirmed_cases,69
1324,2020/2/7,Jilin,吉林,cured,4
1325,2020/2/7,Jiangsu,江苏,confirmed_cases,439
1326,2020/2/7,Jiangsu,江苏,cured,43
1327,2020/2/7,Jiangxi,江西,confirmed_cases,698
1328,2020/2/7,Jiangxi,江西,cured,55
1329,2020/2/7,Liaoning,辽宁,confirmed_cases,99
1330,2020/2/7,Liaoning,辽宁,cured,7
1331,2020/2/7,Inner.Mongoria,内蒙古,confirmed_cases,50
1332,2020/2/7,Inner.Mongoria,内蒙古,cured,4
1333,2020/2/7,Ningxia,宁夏,confirmed_cases,45
1334,2020/2/7,Ningxia,宁夏,cured,3
1335,2020/2/7,Qinghai,青海,confirmed_cases,18
1336,2020/2/7,Qinghai,青海,cured,3
1337,2020/2/7,Sichuan,四川,confirmed_cases,363
1338,2020/2/7,Sichuan,四川,cured,50
1339,2020/2/7,Shandong,山东,confirmed_cases,407
1340,2020/2/7,Shandong,山东,cured,38
1341,2020/2/7,Shanghai,上海,confirmed_cases,281
1342,2020/2/7,Shanghai,上海,cured,30
1343,2020/2/7,Shanxi,山西,confirmed_cases,104
1344,2020/2/7,Shanxi,山西,cured,15
1345,2020/2/7,Shannxi,陕西,confirmed_cases,184
1346,2020/2/7,Shannxi,陕西,cured,11
1347,2020/2/7,Tianjing,天津,confirmed_cases,81
1348,2020/2/7,Tianjing,天津,cured,2
1349,2020/2/7,Taiwan,台湾,confirmed_cases,16
1350,2020/2/7,Taiwan,台湾,cured,1
1351,2020/2/7,Hong.Kong,香港,confirmed_cases,26
1352,2020/2/7,Hong.Kong,香港,cured,0
1353,2020/2/7,Xinjiang,新疆,confirmed_cases,42
1354,2020/2/7,Xinjiang,新疆,cured,0
1355,2020/2/7,Tibet,西藏,confirmed_cases,1
1356,2020/2/7,Tibet,西藏,cured,0
1357,2020/2/7,Yunnan,云南,confirmed_cases,138
1358,2020/2/7,Yunnan,云南,cured,12
1359,2020/2/7,Zhejiang,浙江,confirmed_cases,1048
1360,2020/2/7,Zhejiang,浙江,cured,127
1361,2020/2/8,Anhui,安徽,confirmed_cases,779
1362,2020/2/8,Anhui,安徽,cured,59
1363,2020/2/8,Macao,澳门,confirmed_cases,10
1364,2020/2/8,Macao,澳门,cured,1
1365,2020/2/8,Beijing,北京,confirmed_cases,326
1366,2020/2/8,Beijing,北京,cured,37
1367,2020/2/8,Chongqing,重庆,confirmed_cases,446
1368,2020/2/8,Chongqing,重庆,cured,39
1369,2020/2/8,Guangdong,广东,confirmed_cases,1120
1370,2020/2/8,Guangdong,广东,cured,125
1371,2020/2/8,Gansu,甘肃,confirmed_cases,79
1372,2020/2/8,Gansu,甘肃,cured,12
1373,2020/2/8,Guangxi,广西,confirmed_cases,195
1374,2020/2/8,Guangxi,广西,cured,18
1375,2020/2/8,Guizhou,贵州,confirmed_cases,96
1376,2020/2/8,Guizhou,贵州,cured,7
1377,2020/2/8,Henan,河南,confirmed_cases,1033
1378,2020/2/8,Henan,河南,cured,131
1379,2020/2/8,Hubei,湖北,confirmed_cases,27013
1380,2020/2/8,Hubei,湖北,cured,1439
1381,2020/2/8,Hebei,河北,confirmed_cases,206
1382,2020/2/8,Hebei,河北,cured,30
1383,2020/2/8,Fujian,福建,confirmed_cases,250
1384,2020/2/8,Fujian,福建,cured,24
1385,2020/2/8,Heilongjiang,黑龙江,confirmed_cases,307
1386,2020/2/8,Heilongjiang,黑龙江,cured,13
1387,2020/2/8,Hunan,湖南,confirmed_cases,838
1388,2020/2/8,Hunan,湖南,cured,159
1389,2020/2/8,Hainan,海南,confirmed_cases,128
1390,2020/2/8,Hainan,海南,cured,15
1391,2020/2/8,Jilin,吉林,confirmed_cases,78
1392,2020/2/8,Jilin,吉林,cured,5
1393,2020/2/8,Jiangsu,江苏,confirmed_cases,468
1394,2020/2/8,Jiangsu,江苏,cured,51
1395,2020/2/8,Jiangxi,江西,confirmed_cases,740
1396,2020/2/8,Jiangxi,江西,cured,72
1397,2020/2/8,Liaoning,辽宁,confirmed_cases,105
1398,2020/2/8,Liaoning,辽宁,cured,8
1399,2020/2/8,Inner.Mongoria,内蒙古,confirmed_cases,52
1400,2020/2/8,Inner.Mongoria,内蒙古,cured,5
1401,2020/2/8,Ningxia,宁夏,confirmed_cases,45
1402,2020/2/8,Ningxia,宁夏,cured,13
1403,2020/2/8,Qinghai,青海,confirmed_cases,18
1404,2020/2/8,Qinghai,青海,cured,3
1405,2020/2/8,Sichuan,四川,confirmed_cases,386
1406,2020/2/8,Sichuan,四川,cured,60
1407,2020/2/8,Shandong,山东,confirmed_cases,435
1408,2020/2/8,Shandong,山东,cured,50
1409,2020/2/8,Shanghai,上海,confirmed_cases,292
1410,2020/2/8,Shanghai,上海,cured,41
1411,2020/2/8,Shanxi,山西,confirmed_cases,115
1412,2020/2/8,Shanxi,山西,cured,21
1413,2020/2/8,Shannxi,陕西,confirmed_cases,195
1414,2020/2/8,Shannxi,陕西,cured,17
1415,2020/2/8,Tianjing,天津,confirmed_cases,88
1416,2020/2/8,Tianjing,天津,cured,4
1417,2020/2/8,Taiwan,台湾,confirmed_cases,17
1418,2020/2/8,Taiwan,台湾,cured,1
1419,2020/2/8,Hong.Kong,香港,confirmed_cases,26
1420,2020/2/8,Hong.Kong,香港,cured,0
1421,2020/2/8,Xinjiang,新疆,confirmed_cases,45
1422,2020/2/8,Xinjiang,新疆,cured,0
1423,2020/2/8,Tibet,西藏,confirmed_cases,1
1424,2020/2/8,Tibet,西藏,cured,0
1425,2020/2/8,Yunnan,云南,confirmed_cases,140
1426,2020/2/8,Yunnan,云南,cured,17
1427,2020/2/8,Zhejiang,浙江,confirmed_cases,1075
1428,2020/2/8,Zhejiang,浙江,cured,173
1429,2020/2/9,Anhui,安徽,confirmed_cases,830
1430,2020/2/9,Anhui,安徽,cured,73
1431,2020/2/9,Macao,澳门,confirmed_cases,10
1432,2020/2/9,Macao,澳门,cured,1
1433,2020/2/9,Beijing,北京,confirmed_cases,337
1434,2020/2/9,Beijing,北京,cured,44
1435,2020/2/9,Chongqing,重庆,confirmed_cases,468
1436,2020/2/9,Chongqing,重庆,cured,51
1437,2020/2/9,Guangdong,广东,confirmed_cases,1151
1438,2020/2/9,Guangdong,广东,cured,143
1439,2020/2/9,Gansu,甘肃,confirmed_cases,83
1440,2020/2/9,Gansu,甘肃,cured,16
1441,2020/2/9,Guangxi,广西,confirmed_cases,210
1442,2020/2/9,Guangxi,广西,cured,18
1443,2020/2/9,Guizhou,贵州,confirmed_cases,109
1444,2020/2/9,Guizhou,贵州,cured,7
1445,2020/2/9,Henan,河南,confirmed_cases,1073
1446,2020/2/9,Henan,河南,cured,169
1447,2020/2/9,Hubei,湖北,confirmed_cases,29631
1448,2020/2/9,Hubei,湖北,cured,1795
1449,2020/2/9,Hebei,河北,confirmed_cases,218
1450,2020/2/9,Hebei,河北,cured,35
1451,2020/2/9,Fujian,福建,confirmed_cases,261
1452,2020/2/9,Fujian,福建,cured,35
1453,2020/2/9,Heilongjiang,黑龙江,confirmed_cases,331
1454,2020/2/9,Heilongjiang,黑龙江,cured,15
1455,2020/2/9,Hunan,湖南,confirmed_cases,879
1456,2020/2/9,Hunan,湖南,cured,186
1457,2020/2/9,Hainan,海南,confirmed_cases,136
1458,2020/2/9,Hainan,海南,cured,19
1459,2020/2/9,Jilin,吉林,confirmed_cases,80
1460,2020/2/9,Jilin,吉林,cured,12
1461,2020/2/9,Jiangsu,江苏,confirmed_cases,492
1462,2020/2/9,Jiangsu,江苏,cured,72
1463,2020/2/9,Jiangxi,江西,confirmed_cases,771
1464,2020/2/9,Jiangxi,江西,cured,102
1465,2020/2/9,Liaoning,辽宁,confirmed_cases,107
1466,2020/2/9,Liaoning,辽宁,cured,12
1467,2020/2/9,Inner.Mongoria,内蒙古,confirmed_cases,54
1468,2020/2/9,Inner.Mongoria,内蒙古,cured,5
1469,2020/2/9,Ningxia,宁夏,confirmed_cases,49
1470,2020/2/9,Ningxia,宁夏,cured,13
1471,2020/2/9,Qinghai,青海,confirmed_cases,18
1472,2020/2/9,Qinghai,青海,cured,3
1473,2020/2/9,Sichuan,四川,confirmed_cases,405
1474,2020/2/9,Sichuan,四川,cured,76
1475,2020/2/9,Shandong,山东,confirmed_cases,459
1476,2020/2/9,Shandong,山东,cured,63
1477,2020/2/9,Shanghai,上海,confirmed_cases,295
1478,2020/2/9,Shanghai,上海,cured,44
1479,2020/2/9,Shanxi,山西,confirmed_cases,119
1480,2020/2/9,Shanxi,山西,cured,25
1481,2020/2/9,Shannxi,陕西,confirmed_cases,208
1482,2020/2/9,Shannxi,陕西,cured,20
1483,2020/2/9,Tianjing,天津,confirmed_cases,91
1484,2020/2/9,Tianjing,天津,cured,4
1485,2020/2/9,Taiwan,台湾,confirmed_cases,18
1486,2020/2/9,Taiwan,台湾,cured,1
1487,2020/2/9,Hong.Kong,香港,confirmed_cases,36
1488,2020/2/9,Hong.Kong,香港,cured,0
1489,2020/2/9,Xinjiang,新疆,confirmed_cases,49
1490,2020/2/9,Xinjiang,新疆,cured,0
1491,2020/2/9,Tibet,西藏,confirmed_cases,1
1492,2020/2/9,Tibet,西藏,cured,0
1493,2020/2/9,Yunnan,云南,confirmed_cases,141
1494,2020/2/9,Yunnan,云南,cured,18
1495,2020/2/9,Zhejiang,浙江,confirmed_cases,1092
1496,2020/2/9,Zhejiang,浙江,cured,201
1497,2020/2/10,Anhui,安徽,confirmed_cases,860
1498,2020/2/10,Anhui,安徽,cured,88
1499,2020/2/10,Macao,澳门,confirmed_cases,10
1500,2020/2/10,Macao,澳门,cured,1
1501,2020/2/10,Beijing,北京,confirmed_cases,342
1502,2020/2/10,Beijing,北京,cured,48
1503,2020/2/10,Chongqing,重庆,confirmed_cases,486
1504,2020/2/10,Chongqing,重庆,cured,66
1505,2020/2/10,Guangdong,广东,confirmed_cases,1177
1506,2020/2/10,Guangdong,广东,cured,181
1507,2020/2/10,Gansu,甘肃,confirmed_cases,86
1508,2020/2/10,Gansu,甘肃,cured,21
1509,2020/2/10,Guangxi,广西,confirmed_cases,215
1510,2020/2/10,Guangxi,广西,cured,30
1511,2020/2/10,Guizhou,贵州,confirmed_cases,118
1512,2020/2/10,Guizhou,贵州,cured,10
1513,2020/2/10,Henan,河南,confirmed_cases,1105
1514,2020/2/10,Henan,河南,cured,198
1515,2020/2/10,Hubei,湖北,confirmed_cases,31728
1516,2020/2/10,Hubei,湖北,cured,2222
1517,2020/2/10,Hebei,河北,confirmed_cases,239
1518,2020/2/10,Hebei,河北,cured,41
1519,2020/2/10,Fujian,福建,confirmed_cases,267
1520,2020/2/10,Fujian,福建,cured,39
1521,2020/2/10,Heilongjiang,黑龙江,confirmed_cases,360
1522,2020/2/10,Heilongjiang,黑龙江,cured,27
1523,2020/2/10,Hunan,湖南,confirmed_cases,912
1524,2020/2/10,Hunan,湖南,cured,213
1525,2020/2/10,Hainan,海南,confirmed_cases,142
1526,2020/2/10,Hainan,海南,cured,19
1527,2020/2/10,Jilin,吉林,confirmed_cases,81
1528,2020/2/10,Jilin,吉林,cured,13
1529,2020/2/10,Jiangsu,江苏,confirmed_cases,515
1530,2020/2/10,Jiangsu,江苏,cured,84
1531,2020/2/10,Jiangxi,江西,confirmed_cases,804
1532,2020/2/10,Jiangxi,江西,cured,127
1533,2020/2/10,Liaoning,辽宁,confirmed_cases,108
1534,2020/2/10,Liaoning,辽宁,cured,12
1535,2020/2/10,Inner.Mongoria,内蒙古,confirmed_cases,58
1536,2020/2/10,Inner.Mongoria,内蒙古,cured,5
1537,2020/2/10,Ningxia,宁夏,confirmed_cases,53
1538,2020/2/10,Ningxia,宁夏,cured,14
1539,2020/2/10,Qinghai,青海,confirmed_cases,18
1540,2020/2/10,Qinghai,青海,cured,3
1541,2020/2/10,Sichuan,四川,confirmed_cases,417
1542,2020/2/10,Sichuan,四川,cured,82
1543,2020/2/10,Shandong,山东,confirmed_cases,486
1544,2020/2/10,Shandong,山东,cured,71
1545,2020/2/10,Shanghai,上海,confirmed_cases,302
1546,2020/2/10,Shanghai,上海,cured,48
1547,2020/2/10,Shanxi,山西,confirmed_cases,122
1548,2020/2/10,Shanxi,山西,cured,26
1549,2020/2/10,Shannxi,陕西,confirmed_cases,213
1550,2020/2/10,Shannxi,陕西,cured,26
1551,2020/2/10,Tianjing,天津,confirmed_cases,95
1552,2020/2/10,Tianjing,天津,cured,8
1553,2020/2/10,Taiwan,台湾,confirmed_cases,18
1554,2020/2/10,Taiwan,台湾,cured,1
1555,2020/2/10,Hong.Kong,香港,confirmed_cases,42
1556,2020/2/10,Hong.Kong,香港,cured,0
1557,2020/2/10,Xinjiang,新疆,confirmed_cases,55
1558,2020/2/10,Xinjiang,新疆,cured,0
1559,2020/2/10,Tibet,西藏,confirmed_cases,1
1560,2020/2/10,Tibet,西藏,cured,0
1561,2020/2/10,Yunnan,云南,confirmed_cases,149
1562,2020/2/10,Yunnan,云南,cured,19
1563,2020/2/10,Zhejiang,浙江,confirmed_cases,1117
1564,2020/2/10,Zhejiang,浙江,cured,250
1565,2020/2/11,Anhui,安徽,confirmed_cases,889
1566,2020/2/11,Anhui,安徽,cured,108
1567,2020/2/11,Macao,澳门,confirmed_cases,10
1568,2020/2/11,Macao,澳门,cured,1
1569,2020/2/11,Beijing,北京,confirmed_cases,352
1570,2020/2/11,Beijing,北京,cured,56
1571,2020/2/11,Chongqing,重庆,confirmed_cases,505
1572,2020/2/11,Chongqing,重庆,cured,79
1573,2020/2/11,Guangdong,广东,confirmed_cases,1219
1574,2020/2/11,Guangdong,广东,cured,241
1575,2020/2/11,Gansu,甘肃,confirmed_cases,86
1576,2020/2/11,Gansu,甘肃,cured,24
1577,2020/2/11,Guangxi,广西,confirmed_cases,222
1578,2020/2/11,Guangxi,广西,cured,31
1579,2020/2/11,Guizhou,贵州,confirmed_cases,131
